record_id,timestamp,warehouse_id,zone_id,rack_id,product_id,rfid_read_count,inventory_level,inventory_movement,incoming_items,outgoing_items,inventory_accuracy_pct,forecasted_demand,storage_utilization_pct,storage_allocation_score,available_storage_space_pct,order_queue_length,order_picking_time_min,packing_time_min,order_completion_time_min,conveyor_speed_mps,conveyor_vibration_mmps,motor_temperature_c,equipment_load_pct,energy_consumption_kwh,machine_runtime_hr,sensor_battery_pct,equipment_health_index,maintenance_alert,worker_count,worker_movement_index,forklift_count,forklift_utilization_pct,congestion_level_pct,obstacle_detection,safety_compliance_pct,warehouse_activity_score,temperature_c,humidity_pct,air_quality_index,dust_level_ugm3,lighting_lux,noise_level_db,predicted_equipment_failure,resource_utilization_pct,warehouse_operation_status
75,2024-04-13 20:09:00,WH_10,Zone_C,RACK_041,PROD_00069,54,877,142,144,15,91.51,733,81.04,63.43,21.28,69,8.33,11.83,22.75,0.78,2.19,61.58,97.25,677.75,22.79,67.95,65.6,No,10,0.52,2,60.17,90.05,Detected,73.61,78.15,20.77,74.37,74,49.47,429,37.56,0.078,84.16,Optimized
76,2024-05-17 11:01:00,WH_06,Zone_C,RACK_040,PROD_00288,261,417,289,101,141,93.26,302,73.06,96.69,1.73,66,14.4,3.46,19.91,2.24,3.25,92.54,28.02,171.9,19.81,83.93,94.04,No,31,0.41,16,65.76,47.3,Detected,78.26,22.95,27.74,62.75,29,26.77,639,76.43,0.049,73.76,Optimized
77,2024-11-21 03:43:00,WH_01,Zone_B,RACK_048,PROD_00501,238,898,55,58,34,93.0,781,68.93,93.03,16.9,53,11.48,3.16,18.73,3.25,2.3,58.91,61.32,405.3,6.07,84.36,57.95,No,13,0.82,17,90.35,2.89,Detected,96.26,28.07,18.92,36.32,32,55.49,503,51.44,0.824,75.26,Optimized
78,2024-06-03 21:33:00,WH_10,Zone_D,RACK_075,PROD_00105,13,201,247,150,141,93.5,187,90.23,70.35,50.02,11,6.2,7.03,15.37,2.26,5.31,85.0,71.79,669.59,10.11,55.71,55.9,Yes,35,0.93,6,68.09,0.85,Not Detected,88.25,94.87,29.4,63.37,90,28.31,685,86.1,0.459,60.91,Optimized
79,2024-12-09 11:32:00,WH_05,Zone_B,RACK_072,PROD_00186,160,543,196,143,165,95.94,309,61.12,64.32,4.77,35,12.07,13.2,28.1,2.66,4.92,45.92,31.99,745.96,22.09,85.41,91.11,No,47,0.46,5,77.7,65.54,Not Detected,77.78,47.67,24.21,36.41,68,23.87,527,76.18,0.638,73.79,Optimized
80,2024-04-02 02:31:00,WH_06,Zone_F,RACK_023,PROD_00321,39,119,246,32,66,97.25,592,86.2,67.32,41.1,42,12.3,4.89,19.75,3.13,2.37,87.08,49.73,589.45,13.81,33.83,57.42,Yes,35,0.91,17,29.59,68.07,Not Detected,82.39,88.38,20.41,74.69,107,27.51,883,88.57,0.987,57.16,Optimized
81,2024-08-10 21:08:00,WH_06,Zone_D,RACK_046,PROD_00193,94,24,236,70,53,97.61,192,76.12,66.34,47.33,11,3.64,7.64,15.29,1.84,2.68,25.33,62.7,715.67,23.05,91.9,89.06,Yes,6,0.74,8,38.1,87.7,Not Detected,73.87,44.52,27.42,41.68,31,21.4,597,62.36,0.52,76.21,Optimized
82,2024-02-23 16:46:00,WH_10,Zone_A,RACK_037,PROD_00117,64,851,211,4,58,92.24,154,56.4,60.88,30.77,15,7.55,10.46,19.27,3.14,1.48,62.43,23.89,945.37,17.58,74.02,55.89,Yes,31,0.56,4,63.78,47.44,Detected,76.16,71.72,18.15,51.83,45,41.44,576,72.37,0.701,70.94,Optimized
83,2024-02-29 03:54:00,WH_01,Zone_A,RACK_018,PROD_00175,178,529,106,155,51,97.78,871,73.25,68.07,42.5,37,4.15,9.13,20.65,2.6,2.7,41.42,21.02,157.43,7.1,68.06,77.23,Yes,54,0.61,4,92.38,64.43,Not Detected,99.66,36.64,25.43,38.99,64,53.08,597,56.61,0.677,71.3,Optimized
84,2024-05-13 20:20:00,WH_01,Zone_F,RACK_068,PROD_00591,299,386,229,159,68,98.78,115,65.12,73.71,7.72,51,17.38,5.53,26.61,3.07,4.42,70.42,83.75,178.36,18.23,29.4,97.41,Yes,11,0.53,16,84.18,67.84,Detected,88.34,80.12,27.78,69.5,53,31.57,799,41.78,0.411,52.3,Optimized
85,2024-03-01 15:47:00,WH_01,Zone_A,RACK_052,PROD_00423,28,249,178,132,133,96.88,653,50.14,86.47,15.67,44,12.45,10.34,24.83,3.0,4.92,67.9,20.93,892.9,14.61,60.2,77.31,Yes,9,0.8,11,39.27,97.01,Detected,85.21,59.54,24.06,67.68,40,30.25,886,61.89,0.857,72.35,Optimized
86,2024-04-20 14:52:00,WH_04,Zone_F,RACK_044,PROD_00111,222,590,286,0,23,97.92,653,79.43,95.6,34.18,58,17.18,6.72,25.28,1.25,2.55,64.21,69.58,491.63,17.49,78.69,60.13,Yes,5,0.47,10,63.82,37.39,Detected,71.37,24.77,20.25,63.67,124,10.88,925,46.76,0.121,92.61,Optimized
87,2024-12-25 17:55:00,WH_06,Zone_F,RACK_071,PROD_00223,112,67,68,115,117,96.58,536,52.27,79.95,32.29,6,10.63,7.63,23.36,3.28,4.32,88.71,75.35,231.08,20.49,32.77,84.59,No,37,0.91,14,98.36,91.59,Detected,78.21,96.72,33.53,53.11,54,12.6,916,77.0,0.748,64.95,Optimized
88,2024-01-17 11:52:00,WH_08,Zone_A,RACK_079,PROD_00576,124,234,153,175,88,99.21,155,97.99,86.0,57.54,64,10.45,10.28,26.7,2.81,3.14,65.8,95.41,697.81,17.81,92.04,79.03,No,56,0.21,4,22.02,14.53,Detected,76.0,77.52,20.57,46.46,84,13.05,363,76.44,0.295,87.68,Optimized
89,2024-05-10 00:21:00,WH_08,Zone_F,RACK_020,PROD_00041,88,780,292,99,60,95.11,835,88.14,71.51,40.21,48,7.89,14.44,30.16,1.51,3.08,25.91,40.11,619.89,19.84,90.26,92.35,No,53,0.67,7,82.09,96.43,Not Detected,83.46,98.51,19.19,73.5,50,25.75,738,51.75,0.264,58.05,Optimized
90,2024-02-28 12:16:00,WH_09,Zone_F,RACK_037,PROD_00026,274,350,31,160,157,98.43,328,71.49,82.91,22.13,40,10.17,14.44,29.25,2.88,0.96,63.02,52.27,383.98,21.78,74.75,69.9,No,18,0.96,17,57.99,56.13,Detected,73.44,41.14,21.85,60.69,82,57.74,998,88.14,0.381,89.81,Optimized
91,2024-08-18 20:25:00,WH_07,Zone_C,RACK_003,PROD_00399,70,861,196,131,130,94.46,64,61.01,86.06,19.9,10,17.15,4.18,29.02,2.16,0.14,29.58,73.63,753.02,21.43,56.82,59.68,No,46,0.85,3,79.75,15.38,Not Detected,91.51,13.41,19.17,42.12,84,35.69,888,84.3,0.911,70.38,Optimized
92,2024-01-03 18:38:00,WH_07,Zone_E,RACK_071,PROD_00088,166,567,8,164,158,90.63,783,76.62,88.04,5.28,64,3.25,12.23,18.59,0.85,4.23,55.64,51.61,654.83,14.01,65.01,61.14,No,55,0.84,18,43.6,63.4,Not Detected,90.32,92.28,30.72,64.17,115,57.66,311,68.21,0.555,56.16,Optimized
93,2024-07-05 10:27:00,WH_03,Zone_A,RACK_041,PROD_00253,123,235,181,54,105,99.06,891,72.68,66.44,14.03,32,4.71,4.36,15.67,3.07,4.7,90.27,99.55,481.3,15.44,46.8,58.03,Yes,17,0.78,16,96.12,35.71,Detected,73.0,65.76,32.4,47.71,135,23.06,975,53.34,0.584,78.28,Optimized
94,2024-05-28 04:29:00,WH_09,Zone_E,RACK_012,PROD_00407,196,749,228,70,92,91.34,770,62.9,79.2,27.28,39,9.54,3.41,18.47,0.84,1.62,82.85,91.3,250.9,18.94,72.0,87.73,Yes,59,0.61,1,85.01,57.89,Detected,97.19,59.64,26.7,74.95,140,40.96,452,56.95,0.223,88.61,Optimized
95,2024-10-23 17:36:00,WH_03,Zone_D,RACK_049,PROD_00375,49,534,10,169,61,98.48,845,98.02,87.37,45.68,17,8.86,4.33,20.83,2.51,5.33,76.51,58.68,392.15,9.16,61.57,57.83,No,19,0.23,7,61.43,79.15,Not Detected,84.09,50.92,18.74,74.22,102,10.68,833,73.01,0.273,87.1,Optimized
96,2024-07-26 19:36:00,WH_01,Zone_F,RACK_037,PROD_00088,120,549,133,96,57,95.16,381,89.13,73.8,47.77,0,9.78,3.81,15.75,0.82,3.57,39.81,34.95,395.13,18.63,33.87,65.37,No,51,0.29,16,58.32,59.08,Not Detected,70.67,13.88,27.18,41.45,30,53.99,450,38.35,0.258,59.0,Optimized
97,2024-11-28 13:33:00,WH_07,Zone_C,RACK_006,PROD_00543,229,479,246,123,43,92.19,440,77.45,91.78,49.41,23,11.78,8.64,22.59,2.59,5.08,66.76,25.51,409.04,7.51,26.24,78.52,No,57,0.32,4,34.19,90.16,Detected,96.33,57.83,30.04,38.73,53,54.61,852,84.65,0.897,88.74,Optimized
98,2024-07-30 17:50:00,WH_09,Zone_D,RACK_023,PROD_00380,296,254,251,97,89,95.89,779,94.02,93.49,34.99,54,3.71,8.2,14.54,3.09,1.63,86.37,52.69,244.45,18.47,84.21,81.01,Yes,38,0.21,7,75.02,31.59,Not Detected,73.2,48.35,27.37,45.45,128,36.06,926,51.53,0.681,87.75,Optimized
99,2024-11-01 01:49:00,WH_03,Zone_F,RACK_064,PROD_00450,15,588,252,64,78,95.78,812,83.1,89.43,51.44,15,13.84,7.81,27.55,1.07,1.26,53.04,47.08,559.0,18.24,78.01,62.23,Yes,56,0.27,5,57.73,60.02,Detected,71.92,29.96,19.28,36.51,118,56.19,710,71.84,0.521,85.58,Optimized
100,2024-06-23 03:51:00,WH_09,Zone_C,RACK_069,PROD_00589,138,226,270,73,49,90.34,633,72.57,87.94,37.3,4,7.44,10.52,25.79,0.85,1.59,52.96,73.57,432.74,8.81,26.15,86.66,Yes,40,0.43,18,93.2,34.81,Not Detected,76.79,96.68,25.28,51.16,21,19.36,716,65.37,0.559,75.16,Optimized
101,2024-04-30 23:15:00,WH_05,Zone_B,RACK_030,PROD_00208,137,730,231,96,144,94.84,269,85.9,98.45,28.07,58,16.29,13.21,33.87,1.35,2.17,80.21,37.63,690.02,20.2,55.93,70.89,Yes,49,0.87,8,42.98,39.89,Not Detected,72.28,93.83,25.62,49.14,88,15.05,999,90.82,0.19,86.86,Optimized
102,2024-01-07 21:13:00,WH_07,Zone_E,RACK_013,PROD_00334,195,876,187,39,27,91.2,100,81.49,86.54,37.22,69,17.31,13.02,33.93,1.51,4.95,86.67,65.96,319.02,8.47,82.32,78.0,No,19,0.8,5,24.33,79.93,Not Detected,98.19,12.93,23.56,69.42,64,30.15,423,76.89,0.46,84.46,Optimized
103,2024-02-20 22:10:00,WH_01,Zone_B,RACK_033,PROD_00488,59,647,137,47,140,92.63,295,70.45,84.52,22.59,63,8.5,7.45,22.22,1.66,2.26,56.55,65.71,931.97,18.03,86.06,87.44,Yes,40,0.55,13,35.69,80.0,Detected,84.19,10.88,24.74,40.38,100,48.19,607,50.06,0.859,52.39,Optimized
104,2024-11-30 09:45:00,WH_05,Zone_E,RACK_051,PROD_00278,237,480,176,66,92,93.6,590,95.32,70.31,2.17,15,7.29,10.83,23.36,2.27,3.61,62.69,98.35,327.61,11.18,63.28,89.86,No,10,0.5,10,57.1,95.66,Detected,89.22,93.57,24.75,59.49,123,51.69,373,39.75,0.344,65.67,Optimized
105,2024-06-15 15:29:00,WH_09,Zone_C,RACK_071,PROD_00456,79,819,190,150,133,99.66,443,54.04,94.17,8.38,30,12.42,14.23,32.55,0.83,1.0,32.21,25.1,844.46,15.42,26.98,72.87,Yes,11,0.41,5,26.74,93.16,Not Detected,79.28,32.27,22.55,60.06,53,33.97,474,36.71,0.664,93.02,Optimized
106,2024-03-24 22:47:00,WH_07,Zone_D,RACK_029,PROD_00270,50,734,281,45,151,95.98,666,85.44,95.09,26.66,68,6.61,6.51,17.9,2.93,2.49,50.6,40.78,344.11,5.0,86.15,93.16,No,23,0.58,1,75.02,49.19,Not Detected,78.99,78.93,30.77,58.88,21,35.15,493,59.7,0.561,69.74,Optimized
107,2024-06-18 02:53:00,WH_03,Zone_A,RACK_035,PROD_00402,46,452,127,132,156,98.08,721,59.68,85.94,32.38,34,8.31,13.1,23.69,1.44,3.54,68.24,41.77,621.8,8.57,26.45,57.23,Yes,16,0.98,10,41.54,71.52,Detected,76.98,23.56,25.9,48.68,99,48.21,810,94.88,0.464,89.57,Optimized
108,2024-05-21 18:07:00,WH_07,Zone_B,RACK_002,PROD_00044,253,576,245,46,49,98.96,276,89.13,93.13,8.2,31,7.85,14.67,25.25,3.48,1.18,76.47,27.52,659.43,8.96,54.18,98.25,No,15,0.7,2,79.58,54.96,Detected,77.6,67.47,21.18,70.5,75,58.53,541,72.97,0.325,58.37,Optimized
109,2024-11-02 17:10:00,WH_02,Zone_E,RACK_020,PROD_00461,161,724,84,95,22,92.49,531,49.94,84.75,55.92,7,2.49,10.38,18.78,2.9,0.78,41.29,98.53,766.05,19.38,85.41,74.74,Yes,6,0.75,12,77.95,25.07,Detected,84.56,49.38,22.72,62.88,68,36.17,856,55.86,0.732,63.77,Optimized
110,2024-09-07 16:39:00,WH_10,Zone_C,RACK_007,PROD_00376,123,859,139,138,93,94.54,814,79.45,75.16,11.95,2,11.73,6.73,23.8,1.53,0.44,92.7,85.52,245.19,17.98,82.43,61.94,No,25,0.53,11,28.84,52.32,Detected,71.31,94.4,20.86,36.25,47,31.7,401,36.91,0.642,69.43,Optimized
111,2024-10-08 12:32:00,WH_06,Zone_F,RACK_021,PROD_00547,236,640,41,3,53,96.56,872,49.32,92.04,4.58,53,15.06,12.33,28.8,2.39,2.96,76.4,86.76,147.8,9.1,63.96,59.56,Yes,39,0.51,7,62.1,24.88,Detected,86.75,60.23,29.94,65.65,111,42.1,981,60.62,0.104,89.62,Optimized
112,2024-05-07 07:16:00,WH_05,Zone_A,RACK_074,PROD_00410,121,380,166,140,83,98.45,442,86.27,77.22,43.83,30,10.79,4.78,21.93,3.29,1.47,92.32,55.8,425.47,18.8,98.72,81.81,Yes,24,0.21,8,37.19,31.49,Not Detected,97.57,56.01,27.13,57.86,44,7.08,664,44.37,0.265,94.48,Optimized
113,2024-08-16 19:36:00,WH_09,Zone_A,RACK_029,PROD_00443,158,771,44,83,123,91.73,865,93.55,88.11,49.35,12,11.32,5.91,23.35,2.27,0.52,28.91,81.67,382.7,20.53,56.24,94.05,Yes,52,0.72,1,70.71,63.22,Detected,79.14,13.71,26.64,40.98,148,43.38,456,38.03,0.732,69.64,Optimized
114,2024-08-14 19:09:00,WH_08,Zone_A,RACK_030,PROD_00205,201,825,206,37,33,93.36,507,75.86,61.97,24.55,10,8.08,7.65,21.62,2.81,2.7,38.87,51.63,577.06,15.66,99.78,78.59,Yes,9,0.41,14,45.87,92.41,Detected,73.38,47.22,23.84,42.62,108,37.66,324,81.18,0.169,67.49,Optimized
115,2024-12-05 21:23:00,WH_02,Zone_A,RACK_038,PROD_00396,128,179,48,28,13,92.43,655,95.04,94.75,49.39,1,7.16,12.46,22.76,1.97,1.89,76.8,36.95,555.39,19.26,66.16,83.04,Yes,49,0.76,1,50.13,90.6,Detected,77.66,15.41,21.21,62.86,89,7.92,970,91.71,0.067,83.02,Optimized
116,2024-11-16 21:14:00,WH_07,Zone_B,RACK_074,PROD_00157,228,409,265,25,80,94.85,631,73.7,67.46,30.54,58,10.75,11.26,23.29,3.27,1.75,59.3,79.55,95.98,18.0,51.65,68.6,No,56,0.25,9,90.29,89.04,Detected,98.32,95.42,21.61,48.67,120,41.13,389,78.79,0.521,83.9,Optimized
117,2024-11-09 19:17:00,WH_10,Zone_E,RACK_079,PROD_00237,128,339,173,114,138,91.32,688,52.48,81.65,48.21,17,6.6,11.17,22.44,0.99,5.48,93.3,31.61,891.74,22.43,48.81,80.08,Yes,16,0.45,5,78.17,76.54,Not Detected,98.84,37.3,29.93,67.87,90,13.36,492,41.41,0.185,88.12,Optimized
118,2024-10-19 19:34:00,WH_09,Zone_F,RACK_005,PROD_00534,65,256,18,91,20,96.88,508,52.24,93.85,28.66,47,4.54,7.04,15.9,1.07,1.32,53.6,97.51,885.13,23.05,41.69,85.21,Yes,53,0.36,6,94.17,98.56,Not Detected,90.64,88.01,32.2,52.1,30,38.44,689,78.21,0.394,96.96,Optimized
119,2024-03-24 22:46:00,WH_02,Zone_A,RACK_015,PROD_00461,195,482,238,10,62,95.19,425,98.13,61.57,23.86,6,4.63,7.71,19.53,2.84,1.64,36.65,43.55,879.56,18.11,92.78,75.86,No,10,0.78,4,34.38,58.54,Detected,81.79,39.11,18.4,53.15,71,53.54,392,50.0,0.692,95.36,Optimized
120,2024-11-03 19:00:00,WH_04,Zone_E,RACK_036,PROD_00571,116,107,273,98,130,96.12,183,65.45,75.22,46.33,42,10.83,10.57,23.45,3.12,1.07,74.84,53.57,349.28,19.6,58.47,83.19,Yes,13,0.97,1,69.8,25.31,Not Detected,84.93,54.88,30.92,59.32,146,18.08,902,74.57,0.454,72.09,Optimized
121,2024-04-17 19:03:00,WH_02,Zone_E,RACK_068,PROD_00090,257,70,99,37,14,96.53,57,52.85,61.3,35.11,38,6.96,3.14,11.86,3.48,0.97,44.91,72.87,688.87,15.87,67.16,98.48,No,7,0.27,10,45.83,89.75,Detected,92.75,85.9,19.04,53.83,51,43.2,581,54.75,0.414,60.49,Optimized
122,2024-06-23 12:46:00,WH_10,Zone_E,RACK_004,PROD_00180,109,761,152,109,155,98.48,285,73.37,99.8,21.88,16,11.64,8.45,26.19,2.04,4.46,86.86,38.62,332.72,8.68,33.87,75.92,Yes,52,0.88,14,53.12,33.38,Detected,70.34,28.11,22.51,66.61,98,21.52,863,54.44,0.006,84.29,Optimized
123,2024-06-10 22:02:00,WH_05,Zone_D,RACK_012,PROD_00509,131,358,178,172,122,99.16,836,46.92,65.43,10.17,58,16.22,8.98,28.55,2.87,2.34,76.98,86.81,340.43,18.77,48.66,79.11,Yes,41,0.75,12,25.3,14.93,Detected,80.17,43.77,26.55,41.64,119,15.31,419,86.88,0.752,85.26,Optimized
124,2024-01-12 18:48:00,WH_05,Zone_F,RACK_027,PROD_00329,112,400,236,77,55,95.25,199,51.06,91.4,46.89,11,8.82,2.32,15.52,2.05,1.13,89.65,78.6,535.56,19.74,35.75,94.23,Yes,18,0.78,15,51.01,86.48,Detected,70.12,93.91,28.99,58.77,42,23.33,347,41.19,0.766,87.28,Optimized
125,2024-09-30 02:59:00,WH_08,Zone_E,RACK_017,PROD_00096,249,217,151,70,136,93.19,471,81.24,70.91,10.29,14,1.75,10.1,16.45,1.2,1.99,47.29,31.32,692.79,10.38,43.36,58.21,No,39,0.55,5,22.32,90.33,Detected,73.18,14.84,24.82,42.16,134,38.9,619,54.94,0.198,87.92,Optimized
126,2024-07-15 02:21:00,WH_04,Zone_F,RACK_076,PROD_00442,232,119,238,79,175,96.44,804,70.13,69.27,14.2,33,16.56,7.1,29.56,2.53,4.36,86.77,56.26,106.33,14.03,51.36,75.76,Yes,23,0.81,5,60.64,40.57,Detected,79.78,68.45,30.68,56.31,122,37.48,544,72.25,0.548,98.69,Optimized
127,2024-12-13 09:58:00,WH_07,Zone_F,RACK_045,PROD_00092,14,600,180,139,177,92.36,698,81.16,89.57,43.0,62,3.39,9.75,16.42,0.88,2.5,46.56,52.46,600.49,18.02,69.73,91.89,No,36,0.72,2,27.24,81.7,Detected,92.71,69.48,25.25,46.66,134,15.76,997,87.65,0.3,89.72,Optimized
128,2024-08-21 22:38:00,WH_07,Zone_E,RACK_024,PROD_00466,270,646,266,103,32,98.53,83,64.94,81.96,4.13,45,3.31,5.67,10.2,1.85,3.29,68.77,76.94,433.25,13.27,40.84,62.8,Yes,17,0.64,12,87.2,15.43,Detected,74.03,16.46,18.25,63.85,144,41.19,439,40.08,0.642,70.79,Optimized
129,2024-08-28 18:46:00,WH_06,Zone_D,RACK_046,PROD_00302,158,454,287,115,98,93.55,210,67.94,60.3,30.39,30,13.25,5.5,26.24,2.27,0.28,27.65,58.66,400.66,16.03,97.13,58.6,No,34,0.61,17,91.19,8.84,Not Detected,88.92,69.74,28.7,62.36,99,38.72,651,67.1,0.011,72.7,Optimized
130,2024-03-15 19:59:00,WH_03,Zone_D,RACK_053,PROD_00393,131,191,23,177,152,97.49,764,87.39,70.42,38.13,21,10.95,10.53,24.52,2.74,0.25,58.93,30.15,146.87,19.89,43.9,82.71,No,59,0.41,4,68.31,91.01,Detected,89.77,43.28,20.81,66.3,80,31.67,840,86.72,0.343,54.22,Optimized
131,2024-08-24 21:47:00,WH_04,Zone_F,RACK_076,PROD_00200,276,696,230,163,42,92.11,771,90.46,62.17,16.6,14,2.37,8.03,14.73,1.98,5.22,89.57,38.69,674.65,12.41,44.7,78.87,No,5,0.43,15,50.56,31.57,Detected,72.92,57.82,23.66,68.77,89,23.42,573,83.14,0.255,79.21,Optimized
132,2024-06-14 08:10:00,WH_02,Zone_C,RACK_008,PROD_00392,208,365,97,80,140,90.11,28,89.91,60.48,6.76,13,12.81,6.57,25.46,1.33,0.28,68.36,24.55,596.9,21.99,41.26,81.97,Yes,50,0.97,3,88.52,12.99,Detected,96.88,72.61,22.05,53.68,39,40.13,583,81.16,0.692,83.38,Optimized
133,2024-02-05 17:14:00,WH_01,Zone_D,RACK_062,PROD_00125,300,360,35,66,67,91.78,91,71.55,97.14,37.01,22,12.15,3.41,20.34,1.85,3.42,32.44,55.33,305.33,5.66,30.28,87.74,No,6,0.92,5,72.23,0.09,Detected,89.94,33.98,29.2,71.18,20,33.35,802,63.69,0.404,86.39,Optimized
134,2024-08-18 00:02:00,WH_06,Zone_A,RACK_044,PROD_00044,217,568,188,85,174,93.03,76,79.14,98.35,6.35,68,15.58,6.42,28.89,2.81,1.67,39.22,64.36,921.74,17.55,47.42,72.55,Yes,45,0.75,16,26.79,63.28,Detected,74.2,27.38,29.52,58.72,145,26.38,853,73.6,0.5,98.25,Optimized
135,2024-12-13 12:20:00,WH_02,Zone_F,RACK_074,PROD_00559,80,141,113,167,170,95.23,714,91.99,81.46,44.72,29,16.76,2.48,21.23,2.5,2.64,89.26,23.66,690.13,7.48,37.92,57.25,No,57,0.83,15,68.9,83.54,Detected,94.53,19.57,25.95,66.97,76,8.47,507,60.57,0.812,99.11,Optimized
136,2024-09-12 19:05:00,WH_05,Zone_C,RACK_054,PROD_00005,295,349,114,11,151,91.73,84,51.52,65.65,25.49,47,10.63,7.7,25.81,0.72,0.64,84.32,69.0,756.57,5.3,61.52,55.29,Yes,10,0.77,10,53.3,80.74,Not Detected,90.77,28.55,28.24,55.92,125,18.16,478,71.63,0.038,59.0,Optimized
137,2024-10-23 10:26:00,WH_04,Zone_F,RACK_042,PROD_00236,66,261,103,30,135,99.77,653,64.54,90.45,32.84,28,9.16,10.14,21.76,0.75,0.71,35.45,87.5,872.99,14.45,36.98,96.52,Yes,46,0.49,7,54.77,33.43,Not Detected,71.3,76.64,32.8,42.04,27,31.68,418,39.25,0.235,72.24,Optimized
138,2024-10-10 07:05:00,WH_07,Zone_E,RACK_063,PROD_00222,252,353,121,25,60,97.38,224,65.28,68.83,28.79,62,2.4,7.67,12.58,2.37,1.06,51.14,56.62,248.91,11.81,45.23,70.12,Yes,49,0.65,9,30.92,85.17,Not Detected,82.55,78.43,21.52,46.81,60,48.43,953,92.17,0.906,78.91,Optimized
139,2024-08-23 18:47:00,WH_10,Zone_A,RACK_059,PROD_00475,80,877,241,71,3,97.3,773,92.12,69.91,26.62,28,16.22,9.69,27.95,2.26,0.13,93.61,23.2,489.47,19.6,27.52,78.9,No,56,0.84,4,56.2,24.05,Detected,90.79,46.6,21.49,49.34,81,40.62,392,35.96,0.669,58.09,Optimized
140,2024-10-24 22:13:00,WH_04,Zone_C,RACK_046,PROD_00274,267,740,212,47,94,96.27,740,79.2,94.42,5.17,42,10.26,5.86,22.39,2.62,3.41,65.27,36.57,675.66,16.79,50.18,96.95,No,8,0.29,12,57.23,4.09,Not Detected,75.26,60.29,19.07,63.37,72,12.61,642,49.32,0.114,73.92,Optimized
141,2024-03-08 15:22:00,WH_07,Zone_D,RACK_003,PROD_00299,106,716,221,70,13,90.63,373,69.43,80.06,49.94,60,13.21,10.82,28.76,1.45,3.45,80.99,95.63,783.65,22.88,29.92,95.14,No,10,0.26,6,43.07,95.66,Detected,74.94,20.08,20.37,41.02,72,33.64,942,36.36,0.417,84.12,Optimized
142,2024-05-13 11:11:00,WH_04,Zone_E,RACK_005,PROD_00325,186,84,16,59,133,96.45,441,76.25,86.23,47.42,62,11.29,11.06,29.24,1.89,1.74,34.24,83.15,229.41,9.94,61.32,98.68,Yes,14,0.48,15,96.5,61.86,Detected,91.35,35.67,33.57,68.57,59,13.87,419,37.47,0.317,56.32,Optimized
143,2024-11-24 06:37:00,WH_09,Zone_B,RACK_036,PROD_00201,21,171,195,114,138,99.75,566,61.28,96.82,24.87,63,14.18,14.32,35.99,1.05,5.34,63.23,60.59,643.1,10.62,92.2,98.63,Yes,56,0.65,15,47.09,11.23,Not Detected,97.01,22.55,26.82,47.32,122,38.96,525,61.76,0.092,52.75,Optimized
144,2024-09-25 10:04:00,WH_10,Zone_D,RACK_012,PROD_00007,219,105,280,114,173,96.72,109,97.7,75.78,29.94,65,17.07,13.81,34.41,1.03,4.71,50.87,49.83,327.65,11.68,98.31,94.34,Yes,18,0.78,15,79.32,41.56,Not Detected,78.66,82.51,33.53,51.95,126,12.68,901,70.88,0.144,65.16,Optimized
145,2024-12-21 03:23:00,WH_09,Zone_F,RACK_074,PROD_00018,142,674,144,106,44,95.56,747,75.67,96.59,12.76,48,6.28,8.38,21.42,1.48,3.26,59.59,79.19,275.33,20.03,36.55,68.51,No,12,0.72,10,53.37,49.19,Detected,70.85,78.82,25.89,73.83,112,36.96,879,61.16,0.258,84.3,Optimized
146,2024-04-21 04:32:00,WH_04,Zone_B,RACK_072,PROD_00539,282,186,34,37,81,94.61,729,52.32,66.53,17.09,53,12.0,14.42,27.76,1.45,3.55,30.38,35.51,626.39,19.53,69.91,62.52,No,60,0.45,10,41.72,69.8,Not Detected,72.88,62.2,31.17,35.52,92,25.52,796,59.72,0.921,58.15,Optimized
147,2024-08-28 03:58:00,WH_05,Zone_A,RACK_009,PROD_00309,15,749,287,179,29,94.17,98,51.29,65.25,2.03,44,6.64,6.71,20.07,3.18,3.33,78.45,47.36,697.61,5.55,86.09,65.01,Yes,49,0.38,5,36.79,98.11,Not Detected,90.72,80.56,19.24,65.99,130,7.34,410,36.97,0.66,79.66,Optimized
148,2024-04-19 16:14:00,WH_07,Zone_A,RACK_041,PROD_00127,248,792,54,31,154,92.05,224,54.98,74.06,6.36,35,17.16,6.52,25.8,2.05,4.03,41.93,65.62,166.22,15.98,26.05,64.76,Yes,23,0.34,18,20.35,72.53,Detected,97.61,86.62,25.6,62.93,67,29.18,409,45.85,0.355,68.98,Optimized
149,2024-03-27 02:23:00,WH_04,Zone_C,RACK_026,PROD_00414,72,132,271,34,126,97.62,741,60.57,88.89,5.85,63,3.41,5.69,14.3,1.5,5.37,56.08,64.31,332.81,21.25,39.16,58.13,No,48,0.49,1,99.9,49.16,Detected,81.89,57.04,28.82,39.77,121,27.03,904,93.65,0.741,94.62,Optimized
150,2024-04-13 09:42:00,WH_08,Zone_D,RACK_065,PROD_00268,287,258,222,127,71,97.65,804,76.42,70.92,47.58,51,7.38,10.67,25.7,3.46,2.86,35.32,56.37,186.31,14.3,42.31,97.41,Yes,11,0.79,3,59.85,2.67,Detected,81.48,71.13,20.44,59.88,44,46.81,976,80.1,0.768,89.64,Optimized
