Timestamp,Warehouse_ID,Section_ID,Shelf_ID,Product_ID,RFID_Tag_ID,Current_Stock_Level,Stock_Capacity,Temperature_C,Humidity_%,Order_ID,Order_Quantity,Order_Fulfillment_Time_sec,Picking_Route_ID,Agent_ID,Transport_Delay_sec,Actual_Demand,Target
2024-01-02 12:10:00,W3,A19,S08,P105,T95266,120,196,26.67,39.29,O5036,33,113,R038,Agt062,22,70,0
2024-01-02 12:20:00,W3,A17,S25,P174,T79966,24,239,24.57,45.9,O3516,8,170,R046,Agt018,108,13,0
2024-01-02 12:30:00,W3,A11,S27,P114,T94167,24,184,23.03,39.24,O9532,18,210,R030,Agt045,102,117,1
2024-01-02 12:40:00,W3,A15,S12,P121,T52612,161,176,19.86,52.54,O2061,8,120,R035,Agt053,36,20,0
2024-01-02 12:50:00,W3,A17,S16,P191,T73790,199,218,26.0,49.65,O3004,35,243,R020,Agt067,12,18,0
2024-01-02 13:00:00,W2,A03,S05,P122,T12767,22,277,27.0,37.38,O2632,49,302,R015,Agt001,20,47,1
2024-01-02 13:10:00,W1,A15,S10,P134,T95647,40,267,27.87,59.57,O4728,16,157,R020,Agt001,31,102,1
2024-01-02 13:20:00,W1,A04,S01,P162,T40796,65,293,19.58,62.41,O7530,25,208,R044,Agt066,70,43,0
2024-01-02 13:30:00,W2,A04,S06,P147,T39455,187,205,27.94,63.3,O8409,15,323,R046,Agt064,59,43,0
2024-01-02 13:40:00,W2,A19,S24,P163,T34145,52,206,25.81,51.44,O5641,28,131,R047,Agt007,38,108,1
2024-01-02 13:50:00,W2,A10,S17,P198,T13925,155,248,18.41,35.34,O4265,37,77,R023,Agt087,95,25,0
2024-01-02 14:00:00,W3,A20,S03,P175,T35456,110,174,18.44,66.25,O8764,48,480,R011,Agt014,105,62,0
2024-01-02 14:10:00,W3,A18,S06,P188,T33208,68,180,27.49,45.1,O2974,14,464,R038,Agt078,97,105,1
2024-01-02 14:20:00,W2,A19,S19,P171,T79275,35,163,27.77,51.47,O8889,45,497,R032,Agt062,81,63,1
2024-01-02 14:30:00,W2,A03,S26,P153,T16464,144,165,27.48,66.07,O7157,38,56,R049,Agt083,101,80,0
2024-01-02 14:40:00,W2,A08,S16,P181,T27456,56,281,20.95,47.25,O9860,20,351,R029,Agt084,62,90,1
2024-01-02 14:50:00,W1,A13,S27,P111,T86425,140,260,23.15,46.86,O6684,38,238,R009,Agt096,66,94,0
2024-01-02 15:00:00,W3,A03,S22,P199,T99987,178,225,27.04,64.21,O5746,33,464,R023,Agt026,67,36,0
2024-01-02 15:10:00,W2,A03,S06,P181,T61267,102,207,19.5,58.92,O8641,2,186,R045,Agt054,98,72,0
2024-01-02 15:20:00,W2,A17,S21,P140,T66407,5,224,23.0,37.22,O1945,40,54,R045,Agt012,94,56,1
2024-01-02 15:30:00,W1,A10,S14,P160,T61216,127,292,22.46,60.27,O5768,13,273,R003,Agt004,50,52,0
2024-01-02 15:40:00,W3,A10,S12,P150,T10196,31,211,26.74,54.53,O6107,44,142,R029,Agt089,64,70,1
2024-01-02 15:50:00,W1,A20,S08,P132,T33411,199,279,18.71,63.13,O4301,2,51,R006,Agt027,101,56,0
2024-01-02 16:00:00,W2,A06,S17,P191,T63567,32,191,26.36,54.13,O7944,24,119,R032,Agt094,59,110,1
2024-01-02 16:10:00,W3,A12,S10,P151,T85514,173,250,19.11,62.27,O7769,12,327,R031,Agt054,31,97,0
2024-01-02 16:20:00,W3,A19,S08,P174,T91075,81,183,20.59,46.17,O5865,16,335,R040,Agt045,36,40,0
2024-01-02 16:30:00,W1,A09,S06,P193,T67711,170,194,21.53,64.03,O5688,19,87,R020,Agt075,46,42,0
2024-01-02 16:40:00,W1,A16,S15,P142,T59885,143,261,25.41,48.07,O4622,37,49,R046,Agt095,46,98,0
2024-01-02 16:50:00,W2,A08,S08,P188,T43399,60,280,23.0,44.93,O9197,24,238,R047,Agt005,17,99,1
2024-01-02 17:00:00,W3,A19,S06,P151,T12589,21,168,20.3,37.01,O6384,12,105,R005,Agt023,54,25,1
2024-01-02 17:10:00,W1,A15,S21,P127,T67066,22,184,27.51,61.68,O3574,20,452,R021,Agt040,88,88,1
2024-01-02 17:20:00,W3,A14,S03,P105,T80688,187,230,19.44,54.23,O2426,20,126,R005,Agt098,59,98,0
2024-01-02 17:30:00,W1,A16,S26,P100,T13681,182,254,25.13,69.62,O3682,5,245,R042,Agt088,21,13,0
2024-01-02 17:40:00,W1,A02,S02,P105,T17116,30,243,25.43,48.25,O6551,8,132,R010,Agt072,97,42,1
2024-01-02 17:50:00,W1,A14,S28,P173,T77752,140,173,24.61,55.13,O3330,49,411,R034,Agt032,24,69,0
2024-01-02 18:00:00,W3,A20,S22,P131,T71410,76,220,26.42,57.22,O3926,24,486,R011,Agt019,22,45,0
2024-01-02 18:10:00,W3,A03,S07,P160,T33776,36,276,25.91,63.23,O2976,44,195,R017,Agt040,16,112,1
2024-01-02 18:20:00,W1,A03,S03,P181,T88358,43,295,25.18,53.12,O8597,12,85,R014,Agt086,97,106,1
2024-01-02 18:30:00,W1,A19,S15,P180,T24760,108,274,26.73,62.7,O7297,48,487,R041,Agt064,52,65,0
2024-01-02 18:40:00,W2,A09,S26,P192,T41327,48,244,20.31,43.51,O5804,20,130,R032,Agt038,37,118,1
2024-01-02 18:50:00,W3,A16,S21,P115,T40983,193,195,26.23,62.96,O5232,9,464,R030,Agt041,66,92,0
2024-01-02 19:00:00,W1,A10,S17,P103,T27226,67,293,25.33,43.68,O2385,11,42,R007,Agt072,54,36,0
2024-01-02 19:10:00,W3,A15,S07,P140,T57664,182,203,25.61,66.53,O5745,30,115,R045,Agt058,4,68,0
2024-01-02 19:20:00,W1,A05,S26,P159,T23973,61,220,27.27,58.46,O9130,12,75,R034,Agt010,84,68,1
2024-01-02 19:30:00,W2,A02,S11,P169,T28702,35,162,25.03,49.65,O1925,49,460,R049,Agt026,48,67,1
2024-01-02 19:40:00,W1,A14,S06,P153,T41635,150,202,26.89,50.94,O2036,17,384,R012,Agt023,35,119,0
2024-01-02 19:50:00,W3,A08,S08,P110,T92057,84,282,20.92,69.74,O8956,21,118,R011,Agt046,82,18,0
2024-01-02 20:00:00,W1,A15,S01,P129,T30610,86,196,24.84,53.27,O5548,35,24,R018,Agt066,114,53,0
2024-01-02 20:10:00,W2,A12,S28,P177,T13129,90,290,22.16,62.4,O4337,49,263,R028,Agt091,68,73,0
2024-01-02 20:20:00,W1,A10,S06,P164,T75584,153,293,21.23,48.19,O8950,17,133,R027,Agt072,6,58,0
2024-01-02 20:30:00,W3,A20,S16,P134,T55617,109,150,27.78,37.47,O8576,13,91,R004,Agt081,0,115,1
2024-01-02 20:40:00,W2,A12,S15,P141,T95326,45,210,25.78,46.62,O3092,13,409,R043,Agt054,77,111,1
2024-01-02 20:50:00,W2,A06,S09,P106,T23817,37,151,18.87,62.08,O1737,22,73,R011,Agt010,0,104,1
2024-01-02 21:00:00,W1,A10,S18,P199,T50497,63,158,22.69,37.41,O2393,29,118,R022,Agt065,43,108,1
2024-01-02 21:10:00,W3,A17,S21,P186,T57831,19,294,25.14,59.72,O2084,42,274,R013,Agt016,104,71,1
2024-01-02 21:20:00,W3,A16,S03,P129,T20152,144,180,25.17,51.82,O7640,44,71,R035,Agt003,112,10,0
2024-01-02 21:30:00,W2,A08,S27,P190,T34799,28,218,19.32,39.2,O7223,13,207,R046,Agt077,10,51,1
2024-01-02 21:40:00,W1,A17,S20,P145,T61006,180,239,18.02,66.58,O3261,28,387,R041,Agt015,41,25,0
2024-01-02 21:50:00,W1,A08,S02,P100,T91236,164,283,19.48,59.36,O2026,13,231,R034,Agt016,70,90,0
2024-01-02 22:00:00,W3,A20,S30,P116,T24459,91,290,23.64,50.24,O5089,19,99,R013,Agt022,105,80,0
2024-01-02 22:10:00,W2,A11,S03,P174,T38836,120,180,22.33,55.45,O1493,23,54,R027,Agt056,2,117,0
2024-01-02 22:20:00,W2,A15,S21,P181,T21636,32,188,22.95,51.68,O5716,47,259,R012,Agt071,110,46,1
2024-01-02 22:30:00,W3,A03,S27,P194,T98511,184,209,19.03,42.01,O1359,30,20,R029,Agt004,35,95,0
2024-01-02 22:40:00,W2,A01,S09,P113,T12669,31,295,23.89,40.32,O3592,49,415,R043,Agt023,96,111,1
2024-01-02 22:50:00,W2,A10,S04,P115,T57082,115,172,22.19,60.94,O5062,14,455,R023,Agt025,85,55,0
2024-01-02 23:00:00,W3,A01,S11,P103,T31955,173,277,25.45,53.84,O7629,18,411,R025,Agt058,82,114,0
2024-01-02 23:10:00,W3,A13,S15,P166,T56490,193,257,27.84,60.8,O9402,27,197,R023,Agt075,110,35,0
2024-01-02 23:20:00,W2,A12,S02,P185,T88423,60,165,20.77,59.13,O3640,33,302,R008,Agt069,25,84,1
2024-01-02 23:30:00,W1,A01,S30,P174,T70794,126,266,26.3,51.87,O1767,11,400,R010,Agt071,88,13,0
2024-01-02 23:40:00,W3,A13,S23,P188,T70116,7,240,20.15,48.54,O7792,33,392,R038,Agt007,59,29,1
2024-01-02 23:50:00,W2,A15,S26,P145,T88458,153,155,20.83,47.73,O9884,46,402,R022,Agt024,107,47,0
2024-01-03 00:00:00,W2,A05,S04,P147,T43204,91,225,24.91,46.37,O3733,21,421,R029,Agt003,84,60,0
2024-01-03 00:10:00,W1,A15,S01,P153,T78786,41,250,24.45,41.97,O9337,17,381,R047,Agt018,111,11,0
2024-01-03 00:20:00,W3,A16,S04,P152,T41513,28,249,18.99,38.5,O6334,29,448,R021,Agt015,32,63,1
2024-01-03 00:30:00,W1,A09,S13,P126,T41251,11,293,27.49,49.18,O6727,7,396,R047,Agt079,59,58,1
2024-01-03 00:40:00,W1,A10,S16,P157,T66698,96,236,25.36,59.18,O5984,30,196,R009,Agt049,50,27,0
2024-01-03 00:50:00,W2,A14,S08,P110,T25356,185,163,25.72,51.7,O7843,4,274,R011,Agt074,78,51,0
2024-01-03 01:00:00,W1,A20,S12,P149,T56333,5,285,24.12,47.89,O5727,46,123,R019,Agt086,20,62,1
2024-01-03 01:10:00,W3,A09,S03,P143,T73125,178,173,23.19,36.35,O5120,21,242,R035,Agt050,12,30,0
2024-01-03 01:20:00,W2,A11,S26,P163,T88892,106,186,26.57,58.71,O9673,26,287,R016,Agt053,45,36,0
2024-01-03 01:30:00,W3,A16,S19,P184,T53048,13,163,18.91,63.52,O6408,25,467,R015,Agt072,100,33,1
2024-01-03 01:40:00,W2,A12,S18,P108,T56216,127,245,22.98,46.28,O8076,32,138,R037,Agt060,72,119,0
2024-01-03 01:50:00,W1,A06,S12,P165,T36275,54,190,22.02,61.56,O3553,3,355,R014,Agt090,35,104,1
2024-01-03 02:00:00,W3,A07,S13,P167,T96568,109,183,19.67,46.11,O5704,37,182,R003,Agt031,82,53,0
2024-01-03 02:10:00,W2,A14,S19,P150,T43419,22,256,24.89,43.22,O8043,37,255,R030,Agt026,27,66,1
2024-01-03 02:20:00,W2,A09,S20,P157,T80849,49,279,21.09,55.6,O6695,4,172,R013,Agt054,110,85,1
2024-01-03 02:30:00,W2,A20,S25,P194,T37533,36,156,19.9,67.6,O5660,34,105,R039,Agt045,49,47,1
2024-01-03 02:40:00,W1,A18,S30,P199,T55827,166,151,21.42,38.36,O8458,41,126,R016,Agt047,54,44,0
2024-01-03 02:50:00,W3,A12,S06,P106,T68747,69,285,26.97,61.77,O7742,21,126,R024,Agt088,63,16,0
2024-01-03 03:00:00,W3,A18,S07,P133,T92549,51,160,24.57,37.15,O9347,5,436,R044,Agt011,115,63,1
2024-01-03 03:10:00,W3,A13,S18,P121,T32225,31,197,24.57,36.13,O6936,42,114,R010,Agt033,105,92,1
2024-01-03 03:20:00,W3,A01,S13,P129,T67730,115,252,20.03,36.0,O3546,20,115,R019,Agt031,19,55,0
2024-01-03 03:30:00,W1,A17,S02,P131,T56868,48,155,18.84,51.49,O8553,28,192,R029,Agt071,6,50,1
2024-01-03 03:40:00,W3,A15,S19,P118,T42619,188,151,20.42,51.43,O8761,23,141,R014,Agt030,49,25,0
2024-01-03 03:50:00,W3,A16,S03,P171,T52666,157,181,25.03,57.51,O6129,27,63,R032,Agt088,107,39,0
2024-01-03 04:00:00,W2,A02,S11,P155,T95997,139,165,20.25,39.16,O6152,27,368,R001,Agt018,47,94,0
2024-01-03 04:10:00,W1,A09,S17,P163,T29225,176,274,27.04,42.12,O7461,28,204,R005,Agt080,40,67,0
2024-01-03 04:20:00,W1,A06,S19,P169,T29339,95,191,18.72,46.12,O8614,36,181,R001,Agt054,14,29,0
2024-01-03 04:30:00,W3,A04,S08,P197,T87248,73,218,21.45,43.29,O6813,11,124,R004,Agt039,20,10,0
2024-01-03 04:40:00,W1,A15,S11,P111,T96617,164,264,21.88,60.2,O1172,30,322,R020,Agt010,48,94,0
2024-01-03 04:50:00,W1,A04,S03,P198,T41337,69,211,23.09,37.8,O9844,27,54,R025,Agt069,75,108,1
2024-01-03 05:00:00,W3,A06,S22,P190,T21632,34,231,22.95,42.08,O1632,12,389,R025,Agt089,106,38,1
2024-01-03 05:10:00,W1,A01,S02,P113,T65334,46,164,20.49,59.35,O5157,5,304,R010,Agt007,30,37,0
2024-01-03 05:20:00,W3,A13,S28,P148,T20001,157,171,22.17,58.57,O5404,34,340,R015,Agt021,112,107,0
2024-01-03 05:30:00,W1,A13,S11,P180,T14595,125,217,21.37,40.31,O9600,32,177,R018,Agt094,65,48,0
2024-01-03 05:40:00,W1,A06,S22,P194,T94572,57,185,25.71,52.85,O1837,17,458,R019,Agt056,116,80,1
2024-01-03 05:50:00,W3,A20,S03,P119,T82096,78,254,22.5,61.11,O1115,39,26,R022,Agt005,114,20,0
2024-01-03 06:00:00,W2,A04,S06,P143,T92521,6,263,18.01,49.59,O9127,4,129,R026,Agt061,47,74,1
2024-01-03 06:10:00,W2,A15,S29,P181,T79454,78,236,19.12,48.5,O1983,32,485,R031,Agt014,69,52,0
2024-01-03 06:20:00,W3,A20,S30,P195,T38200,156,248,24.26,59.13,O7961,48,154,R042,Agt001,91,56,0
2024-01-03 06:30:00,W3,A04,S13,P189,T79288,104,295,24.27,68.61,O5188,29,163,R039,Agt028,42,78,0
2024-01-03 06:40:00,W1,A14,S17,P181,T59112,188,185,20.39,38.52,O8624,9,110,R026,Agt079,62,111,0
2024-01-03 06:50:00,W3,A15,S13,P186,T11890,141,155,25.4,49.51,O7726,46,392,R016,Agt013,69,28,0
2024-01-03 07:00:00,W1,A02,S19,P145,T33022,175,267,26.93,40.83,O1294,37,50,R037,Agt021,101,46,0
2024-01-03 07:10:00,W3,A13,S28,P183,T35533,87,184,20.26,49.05,O2399,45,172,R015,Agt077,36,66,0
2024-01-03 07:20:00,W3,A03,S25,P101,T22092,192,224,20.11,35.39,O2238,15,478,R048,Agt051,118,52,0
2024-01-03 07:30:00,W2,A10,S06,P107,T78163,86,274,20.78,54.52,O9492,33,430,R033,Agt030,81,20,0
2024-01-03 07:40:00,W3,A06,S04,P196,T90454,185,267,18.83,46.07,O4586,31,164,R037,Agt064,1,40,0
2024-01-03 07:50:00,W1,A03,S13,P122,T81717,25,169,19.53,54.66,O5788,38,400,R017,Agt014,118,30,1
2024-01-03 08:00:00,W3,A19,S07,P160,T41760,64,218,20.8,67.52,O4934,33,474,R023,Agt003,11,55,0
2024-01-03 08:10:00,W3,A01,S09,P110,T12184,11,160,19.02,41.25,O4886,14,83,R005,Agt019,52,63,1
2024-01-03 08:20:00,W2,A20,S22,P142,T12450,91,179,19.8,68.69,O5987,10,234,R038,Agt089,48,52,0
2024-01-03 08:30:00,W3,A06,S30,P132,T83835,160,243,23.01,54.91,O4133,33,182,R033,Agt079,116,102,0
2024-01-03 08:40:00,W3,A07,S28,P107,T58948,177,198,27.79,68.75,O8309,25,379,R008,Agt075,39,51,0
2024-01-03 08:50:00,W1,A18,S17,P196,T89181,74,161,22.36,69.15,O8760,24,236,R004,Agt068,91,56,0
2024-01-03 09:00:00,W3,A15,S04,P144,T60701,44,208,24.07,64.65,O3212,34,228,R022,Agt095,60,47,1
2024-01-03 09:10:00,W3,A19,S15,P124,T84528,187,169,25.9,69.93,O6957,18,253,R023,Agt004,11,44,0
2024-01-03 09:20:00,W1,A16,S26,P118,T40706,63,269,19.22,50.03,O5991,21,472,R023,Agt093,84,12,0
2024-01-03 09:30:00,W1,A13,S15,P112,T33315,102,216,27.44,58.04,O8173,36,111,R002,Agt034,30,112,1
2024-01-03 09:40:00,W2,A04,S15,P192,T94840,96,213,22.02,39.96,O2121,2,484,R009,Agt089,73,11,0
2024-01-03 09:50:00,W1,A15,S12,P198,T11390,133,187,27.49,44.67,O4210,45,154,R008,Agt099,111,66,0
2024-01-03 10:00:00,W2,A14,S01,P169,T39546,122,160,27.47,46.37,O7710,32,439,R025,Agt074,117,63,0
2024-01-03 10:10:00,W1,A02,S27,P195,T20325,198,235,19.37,36.57,O7580,40,145,R017,Agt003,109,18,0
2024-01-03 10:20:00,W1,A14,S19,P101,T60009,29,187,19.05,61.75,O6088,45,330,R047,Agt055,112,110,1
2024-01-03 10:30:00,W2,A06,S04,P142,T76234,176,192,20.12,65.18,O3927,47,441,R039,Agt062,50,12,0
2024-01-03 10:40:00,W2,A10,S20,P165,T78730,122,239,22.44,43.45,O3391,45,117,R007,Agt058,67,111,0
2024-01-03 10:50:00,W2,A07,S30,P131,T92725,88,234,20.17,41.92,O1059,26,162,R032,Agt055,112,91,1
2024-01-03 11:00:00,W1,A06,S10,P145,T46154,44,192,19.59,58.01,O1721,24,197,R040,Agt062,85,104,1
2024-01-03 11:10:00,W1,A05,S28,P138,T61081,33,251,25.17,58.3,O4730,31,354,R031,Agt011,17,104,1
2024-01-03 11:20:00,W2,A07,S19,P121,T58707,88,289,27.38,68.73,O5744,4,62,R010,Agt074,94,23,0
2024-01-03 11:30:00,W2,A09,S10,P175,T96288,160,223,24.74,62.46,O4306,44,161,R032,Agt025,53,71,0
2024-01-03 11:40:00,W2,A13,S13,P161,T52952,181,226,25.17,37.69,O1222,38,491,R004,Agt069,32,91,0
2024-01-03 11:50:00,W1,A13,S05,P116,T78506,71,292,24.36,53.69,O7665,24,331,R038,Agt062,58,76,1
2024-01-03 12:00:00,W1,A06,S04,P156,T87219,51,269,20.71,66.44,O6317,45,479,R014,Agt005,16,83,1
2024-01-03 12:10:00,W1,A14,S11,P131,T61091,98,299,23.39,66.6,O3723,2,123,R043,Agt025,70,66,0
2024-01-03 12:20:00,W2,A04,S24,P167,T57678,105,160,24.01,44.66,O4867,48,200,R042,Agt092,8,73,0
2024-01-03 12:30:00,W2,A16,S07,P192,T64752,73,181,26.69,54.25,O5275,30,207,R039,Agt077,87,57,0
2024-01-03 12:40:00,W2,A09,S29,P112,T64597,51,151,22.21,68.3,O7198,43,119,R043,Agt058,79,97,1
2024-01-03 12:50:00,W2,A07,S12,P177,T34937,182,176,23.65,49.32,O1110,12,178,R035,Agt020,118,110,0
2024-01-03 13:00:00,W3,A07,S11,P102,T71312,117,165,24.23,53.49,O1297,33,493,R012,Agt020,41,43,0
2024-01-03 13:10:00,W1,A17,S26,P154,T82297,146,247,27.52,46.35,O3383,29,39,R046,Agt015,20,110,0
2024-01-03 13:20:00,W2,A14,S13,P195,T23975,138,283,18.75,65.31,O3644,19,480,R040,Agt038,19,74,0
2024-01-03 13:30:00,W1,A13,S02,P134,T40085,77,235,18.1,56.77,O5490,38,341,R047,Agt093,108,65,0
2024-01-03 13:40:00,W2,A11,S15,P168,T33199,108,195,18.08,68.38,O8732,43,139,R029,Agt060,119,96,0
2024-01-03 13:50:00,W1,A20,S12,P158,T28827,48,265,19.09,55.54,O3351,29,481,R008,Agt053,80,24,0
2024-01-03 14:00:00,W2,A09,S14,P158,T27025,96,198,18.67,52.63,O3039,17,358,R031,Agt059,98,63,0
2024-01-03 14:10:00,W3,A08,S08,P104,T77507,35,238,26.74,59.17,O4614,44,157,R027,Agt027,20,99,1
2024-01-03 14:20:00,W1,A16,S13,P151,T18339,135,263,20.17,39.1,O5283,26,240,R023,Agt030,94,75,0
2024-01-03 14:30:00,W2,A20,S27,P175,T12775,174,178,23.59,40.12,O9452,35,363,R042,Agt066,8,87,0
2024-01-03 14:40:00,W2,A16,S25,P162,T76424,170,170,26.88,68.72,O1806,25,351,R036,Agt029,8,68,0
2024-01-03 14:50:00,W3,A20,S02,P101,T75439,43,218,25.09,68.67,O1484,36,422,R029,Agt059,53,23,0
2024-01-03 15:00:00,W2,A15,S02,P128,T14760,176,182,21.37,59.51,O5229,15,395,R022,Agt098,73,72,0
2024-01-03 15:10:00,W2,A19,S26,P193,T21374,132,178,23.21,58.18,O8008,21,451,R039,Agt051,104,109,0
2024-01-03 15:20:00,W3,A17,S25,P174,T25158,68,202,20.47,48.78,O9217,33,385,R047,Agt040,13,40,0
2024-01-03 15:30:00,W2,A18,S30,P151,T89170,123,183,23.4,50.59,O6750,44,422,R030,Agt075,49,72,0
2024-01-03 15:40:00,W2,A19,S16,P139,T14245,27,244,27.32,53.96,O7312,10,183,R021,Agt099,46,96,1
2024-01-03 15:50:00,W2,A20,S08,P126,T40597,141,181,21.35,42.17,O8684,48,116,R040,Agt068,4,83,0
2024-01-03 16:00:00,W1,A20,S22,P144,T63974,116,205,27.24,42.68,O2107,24,22,R027,Agt028,102,38,0
2024-01-03 16:10:00,W3,A09,S24,P192,T25679,156,176,23.64,46.06,O3198,45,376,R015,Agt080,69,72,0
2024-01-03 16:20:00,W3,A16,S21,P128,T40914,5,195,24.33,42.58,O2949,35,429,R009,Agt048,93,33,1
2024-01-03 16:30:00,W2,A13,S13,P164,T96351,33,180,24.23,56.5,O4468,13,477,R039,Agt024,68,95,1
2024-01-03 16:40:00,W1,A15,S28,P192,T67266,161,283,18.15,49.69,O9995,25,364,R042,Agt066,40,98,0
2024-01-03 16:50:00,W1,A08,S30,P170,T86074,26,234,18.96,48.87,O6720,38,300,R042,Agt002,69,70,1
2024-01-03 17:00:00,W3,A17,S08,P177,T53966,97,270,27.04,40.29,O9217,46,429,R043,Agt078,67,62,0
2024-01-03 17:10:00,W3,A16,S11,P154,T94505,105,257,21.39,47.31,O5521,27,487,R006,Agt089,106,58,0
2024-01-03 17:20:00,W1,A09,S29,P189,T50063,94,264,25.15,37.47,O6881,4,355,R014,Agt093,112,91,0
2024-01-03 17:30:00,W1,A12,S11,P124,T59734,63,207,26.5,60.72,O8772,35,129,R039,Agt041,37,22,0
2024-01-03 17:40:00,W3,A06,S12,P135,T33079,125,260,20.81,66.12,O9711,44,51,R022,Agt039,105,13,0
2024-01-03 17:50:00,W2,A01,S09,P174,T43493,126,216,21.42,61.74,O3941,10,24,R005,Agt023,49,19,0
2024-01-03 18:00:00,W2,A17,S02,P182,T47665,19,278,18.52,68.47,O6826,45,141,R036,Agt009,109,88,1
2024-01-03 18:10:00,W1,A01,S05,P170,T93976,38,287,26.71,64.74,O4284,26,43,R024,Agt084,68,29,0
2024-01-03 18:20:00,W3,A05,S22,P194,T57558,109,247,26.33,68.31,O5071,39,401,R023,Agt045,21,60,0
2024-01-03 18:30:00,W1,A12,S25,P162,T71202,119,247,23.81,41.26,O1676,29,447,R029,Agt014,49,51,0
2024-01-03 18:40:00,W2,A12,S21,P122,T39252,149,198,18.89,65.18,O7914,22,371,R012,Agt082,102,10,0
2024-01-03 18:50:00,W1,A05,S22,P186,T47451,81,223,19.5,55.63,O5769,29,478,R045,Agt026,54,119,1
2024-01-03 19:00:00,W3,A08,S09,P152,T62639,84,239,19.09,67.53,O7816,42,281,R010,Agt071,14,57,0
2024-01-03 19:10:00,W3,A12,S15,P188,T29996,189,220,20.07,55.67,O7018,25,63,R005,Agt014,55,38,0
2024-01-03 19:20:00,W2,A13,S19,P101,T43106,187,299,19.84,37.34,O4864,6,61,R016,Agt010,44,67,0
2024-01-03 19:30:00,W1,A15,S20,P110,T68434,16,244,19.66,55.8,O4557,23,73,R044,Agt080,58,48,1
2024-01-03 19:40:00,W2,A01,S18,P100,T50733,92,295,22.56,37.39,O6301,11,157,R016,Agt043,23,39,0
2024-01-03 19:50:00,W2,A02,S04,P168,T71562,68,287,20.31,66.44,O6463,44,499,R014,Agt069,1,105,1
2024-01-03 20:00:00,W1,A07,S10,P149,T78167,123,256,22.29,44.41,O5241,24,409,R001,Agt059,4,26,0
2024-01-03 20:10:00,W2,A07,S02,P177,T50479,7,250,27.73,47.66,O5920,18,400,R038,Agt025,94,25,1
2024-01-03 20:20:00,W3,A20,S15,P128,T58433,147,185,19.17,52.5,O5778,26,41,R041,Agt032,26,118,0
2024-01-03 20:30:00,W1,A08,S03,P121,T28196,32,161,24.13,67.41,O1076,35,63,R011,Agt095,50,17,0
2024-01-03 20:40:00,W1,A10,S12,P150,T70215,146,260,19.76,36.61,O3248,18,154,R035,Agt043,34,65,0
2024-01-03 20:50:00,W1,A19,S18,P107,T34831,124,295,22.58,43.59,O4145,32,334,R049,Agt090,24,87,0
2024-01-03 21:00:00,W3,A11,S08,P103,T21768,188,151,20.89,53.07,O7993,20,41,R031,Agt078,115,50,0
2024-01-03 21:10:00,W3,A09,S28,P154,T32349,183,177,24.53,44.51,O6898,25,145,R005,Agt055,93,75,0
2024-01-03 21:20:00,W3,A14,S27,P171,T31829,88,186,24.44,60.21,O1061,43,143,R026,Agt062,57,109,1
2024-01-03 21:30:00,W2,A19,S29,P106,T22023,114,200,24.0,67.51,O8792,29,231,R017,Agt066,31,89,0
2024-01-03 21:40:00,W2,A07,S16,P194,T71135,117,240,20.73,50.66,O6696,13,352,R011,Agt030,98,48,0
2024-01-03 21:50:00,W3,A02,S06,P178,T82858,161,206,21.26,42.59,O1469,32,358,R047,Agt024,112,70,0
2024-01-03 22:00:00,W2,A16,S29,P144,T88549,51,178,26.15,47.47,O9579,16,341,R014,Agt065,47,93,1
2024-01-03 22:10:00,W3,A18,S30,P121,T89901,112,183,20.47,65.33,O4472,18,416,R008,Agt056,30,20,0
2024-01-03 22:20:00,W2,A20,S02,P184,T99058,30,243,25.6,46.57,O7514,47,95,R048,Agt025,112,14,0
2024-01-03 22:30:00,W2,A17,S13,P197,T88681,103,281,19.65,65.82,O7323,19,374,R017,Agt089,104,13,0
2024-01-03 22:40:00,W2,A02,S26,P163,T42815,41,291,26.05,37.39,O8897,48,384,R032,Agt014,97,48,1
2024-01-03 22:50:00,W3,A07,S18,P191,T95124,117,257,25.42,42.42,O1801,13,361,R022,Agt047,118,34,0
2024-01-03 23:00:00,W1,A01,S20,P186,T37125,103,249,23.58,37.04,O6547,17,456,R003,Agt027,39,46,0
2024-01-03 23:10:00,W3,A13,S01,P100,T51617,101,230,24.53,37.45,O9877,41,203,R014,Agt055,34,46,0
2024-01-03 23:20:00,W2,A20,S28,P178,T31420,130,150,26.52,49.39,O1494,32,306,R040,Agt070,27,107,0
2024-01-03 23:30:00,W2,A19,S02,P178,T68111,93,280,27.37,69.3,O3160,15,35,R049,Agt002,98,92,0
2024-01-03 23:40:00,W3,A11,S11,P120,T76163,104,279,21.13,68.28,O4671,14,211,R011,Agt081,88,59,0
2024-01-03 23:50:00,W2,A08,S29,P114,T77620,28,188,25.14,50.13,O7081,28,38,R047,Agt027,16,89,1
2024-01-04 00:00:00,W3,A18,S23,P175,T92892,24,160,21.09,45.5,O7985,21,124,R023,Agt013,88,89,1
2024-01-04 00:10:00,W2,A06,S14,P124,T69962,55,167,19.78,49.82,O9531,36,494,R049,Agt059,107,60,1
2024-01-04 00:20:00,W2,A18,S25,P111,T93587,46,242,19.03,39.41,O7399,41,343,R048,Agt060,71,52,1
2024-01-04 00:30:00,W3,A15,S20,P177,T42640,132,210,20.25,65.44,O7781,17,229,R025,Agt077,78,19,0
